@relation InstanceResultListener

@attribute Key_Dataset {heart}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.ADTree,weka.classifiers.trees.RandomForest,weka.classifiers.meta.Bagging,weka.classifiers.trees.DecisionStump}
@attribute Key_Scheme_options {'-B 10 -E -3','-B 50 -E -3','-B 100 -E -3','-I 100 -K 0 -S 1','-I 500 -K 0 -S 1','-I 1000 -K 0 -S 1','-I 100 -K 1 -S 1','-I 100 -K 2 -S 1','-I 100 -K 4 -S 1','-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3','-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3','-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',''}
@attribute Key_Scheme_version_ID {-1532264837167690683,-2260823972777004705,-5178288489778728847,1618384535950391}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumPredictionLeaves numeric
@attribute measureNodesExpanded numeric
@attribute measureExamplesProcessed numeric
@attribute measureOutOfBagError numeric

@data
heart,6,3,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,21,9,0,70,30,0,0.405286,0.274408,0.486322,55.16865,97.474955,29.906577,45.064179,-15.157602,0.996886,1.502139,-0.505253,13.08689,0.43623,1314.473599,0.625,10,0.214286,3,0.785714,11,0.375,6,0.769231,0.625,0.689655,0.834821,0.7,0.289286,0.710714,0.3,0.712217,0.7,0.698999,0.834821,0.347,0,0.337497,0.000052,14548,40040,6623,?,286,191,127,6232,453672,?
heart,6,4,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,21,9,0,70,30,0,0.405286,0.26556,0.471592,53.389949,94.522615,29.906577,46.08313,-16.176553,0.996886,1.536104,-0.539218,13.692557,0.456419,1375.308041,0.625,10,0.214286,3,0.785714,11,0.375,6,0.769231,0.625,0.689655,0.830357,0.7,0.289286,0.710714,0.3,0.712217,0.7,0.698999,0.830357,0.316,0,0.31068,0.000048,14550,40040,6623,?,286,191,120,5854,424475,?
heart,6,5,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,28,2,0,93.333333,6.666667,0,0.866071,0.086043,0.238056,17.298618,47.714282,29.906577,8.274126,21.632451,0.996886,0.275804,0.721082,24.921796,0.830727,2503.195347,0.9375,15,0.071429,1,0.928571,13,0.0625,1,0.9375,0.9375,0.9375,0.977679,0.933333,0.067262,0.932738,0.066667,0.933333,0.933333,0.933333,0.977679,0.327,0,0.32112,0.000049,14433,40040,6623,?,283,189,121,6276,417940,?
heart,6,6,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,25,5,0,83.333333,16.666667,0,0.666667,0.16456,0.321326,33.084275,64.404241,29.906577,19.525636,10.380941,0.996886,0.650855,0.346031,20.36931,0.678977,2045.934523,0.8125,13,0.142857,2,0.857143,12,0.1875,3,0.866667,0.8125,0.83871,0.919643,0.833333,0.16369,0.83631,0.166667,0.835556,0.833333,0.833519,0.919643,0.337,0,0.326195,0.000068,14439,40040,6623,?,283,189,116,5602,407831,?
heart,6,7,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,22,8,0,73.333333,26.666667,0,0.473684,0.26326,0.46467,52.927397,93.135039,29.906577,38.030159,-8.123582,0.996886,1.267672,-0.270786,14.064996,0.468833,1412.716574,0.625,10,0.142857,2,0.857143,12,0.375,6,0.833333,0.625,0.714286,0.857143,0.733333,0.25119,0.74881,0.266667,0.755556,0.733333,0.730952,0.857143,0.318,0,0.307009,0.000048,14669,40040,6623,?,289,193,122,5390,372668,?
heart,6,8,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,23,6,0,79.310345,20.689655,0,0.57561,0.223273,0.419837,44.999354,84.383602,28.793911,24.284336,4.509575,0.992893,0.837391,0.155503,16.006694,0.551955,1607.035867,0.875,14,0.307692,4,0.692308,9,0.125,2,0.777778,0.875,0.823529,0.894231,0.793103,0.225796,0.774204,0.206897,0.79589,0.793103,0.790568,0.894231,0.325,0,0.319788,0.000054,15133,40181,6482,?,301,201,128,5973,414499,?
heart,6,9,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,24,5,0,82.758621,17.241379,0,0.658824,0.177537,0.357693,35.781686,71.893203,28.793911,21.199589,7.594322,0.992893,0.73102,0.261873,18.631407,0.642462,1870.551179,0.75,12,0.076923,1,0.923077,12,0.25,4,0.923077,0.75,0.827586,0.908654,0.827586,0.154509,0.845491,0.172414,0.845491,0.827586,0.827586,0.908654,0.294,0,0.287667,0.000043,15008,40181,6482,?,298,199,125,5559,382472,?
heart,6,10,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.175109,0.332992,35.292214,66.928518,28.793911,20.007426,8.786485,0.992893,0.689911,0.302982,19.073003,0.65769,1914.886338,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.903846,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.903846,0.292,0,0.285369,0.000047,14548,40181,6482,?,286,191,121,5508,378477,?
heart,7,1,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.246211,0.426772,49.499828,85.539176,29.906577,31.313618,-1.40704,0.996886,1.043787,-0.046901,15.178685,0.505956,1524.577725,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.848214,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.848214,0.32,0,0.305968,0.00005,14673,40040,6623,?,289,193,120,5712,391050,?
heart,7,2,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.60177,0.18746,0.357887,37.688162,71.732314,29.906577,17.289502,12.617075,0.996886,0.576317,0.420569,18.852011,0.6284,1893.533951,0.75,12,0.142857,2,0.857143,12,0.25,4,0.857143,0.75,0.8,0.924107,0.8,0.192857,0.807143,0.2,0.807143,0.8,0.8,0.924107,0.311,0,0.303565,0.000062,15014,40040,6623,?,298,199,128,5710,393848,?
heart,7,3,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,22,8,0,73.333333,26.666667,0,0.469027,0.281624,0.475558,56.619411,95.317508,29.906577,44.92495,-15.018373,0.996886,1.497498,-0.500612,13.15197,0.438399,1321.010359,0.6875,11,0.214286,3,0.785714,11,0.3125,5,0.785714,0.6875,0.733333,0.785714,0.733333,0.260119,0.739881,0.266667,0.739881,0.733333,0.733333,0.785714,0.276,0,0.269759,0.00005,14205,40040,6623,?,277,185,114,5362,360827,?
heart,7,4,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,21,9,0,70,30,0,0.4,0.263232,0.451251,52.921844,90.445599,29.906577,28.925363,0.981214,0.996886,0.964179,0.032707,13.840248,0.461342,1390.142342,0.6875,11,0.285714,4,0.714286,10,0.3125,5,0.733333,0.6875,0.709677,0.875,0.7,0.298214,0.701786,0.3,0.702222,0.7,0.700334,0.875,0.313,0,0.30884,0.000052,14554,40040,6623,?,286,191,116,5410,406632,?
heart,7,5,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.259617,0.424005,52.195044,84.984611,29.906577,27.634972,2.271606,0.996886,0.921166,0.07572,14.275308,0.475844,1433.840719,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.857143,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.857143,0.343,0,0.333878,0.000048,14542,40040,6623,?,286,191,122,5706,430543,?
heart,7,6,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.608696,0.216796,0.408738,43.586128,81.924469,29.906577,26.953911,2.952666,0.996886,0.898464,0.098422,17.03162,0.567721,1710.690184,0.625,10,0,0,1,14,0.375,6,1,0.625,0.769231,0.941964,0.8,0.175,0.825,0.2,0.86,0.8,0.79457,0.941964,0.334,0,0.329877,0.000047,15012,40040,6623,?,298,199,125,6035,431710,?
heart,7,7,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,22,8,0,73.333333,26.666667,0,0.469027,0.288726,0.496622,58.047251,99.539454,29.906577,56.830592,-26.924015,0.996886,1.894353,-0.897467,12.643774,0.421459,1269.966075,0.6875,11,0.214286,3,0.785714,11,0.3125,5,0.785714,0.6875,0.733333,0.763393,0.733333,0.260119,0.739881,0.266667,0.739881,0.733333,0.733333,0.763393,0.355,0,0.34622,0.000048,14669,40040,6623,?,289,193,120,5688,447140,?
heart,7,8,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,21,8,0,72.413793,27.586207,0,0.450237,0.277801,0.499371,55.98933,100.369108,28.793911,56.385172,-27.591261,0.992893,1.944316,-0.951423,12.657027,0.436449,1270.736896,0.6875,11,0.230769,3,0.769231,10,0.3125,5,0.785714,0.6875,0.733333,0.759615,0.724138,0.267407,0.732593,0.275862,0.732348,0.724138,0.724795,0.759615,0.312,0,0.3094,0.000046,14903,40181,6482,?,295,197,126,5900,420856,?
heart,7,9,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.156833,0.328104,31.608802,65.946002,28.793911,18.981854,9.812057,0.992893,0.654547,0.338347,19.891221,0.685904,1997.033614,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.942308,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.942308,0.299,0,0.295212,0.000045,14905,40181,6482,?,295,197,123,5774,401633,?
heart,7,10,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,23,6,0,79.310345,20.689655,0,0.569307,0.243017,0.436957,48.978751,87.824412,28.793911,28.349181,0.44473,0.992893,0.977558,0.015336,14.811707,0.510749,1487.061864,0.9375,15,0.384615,5,0.615385,8,0.0625,1,0.75,0.9375,0.833333,0.903846,0.793103,0.240219,0.759781,0.206897,0.812261,0.793103,0.785789,0.903846,0.333,0,0.330439,0.00006,14554,40181,6482,?,286,191,118,5986,427964,?
heart,8,1,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.250978,0.461568,50.458262,92.513361,29.906577,39.908829,-10.002252,0.996886,1.330294,-0.333408,14.896206,0.49654,1496.204932,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.870536,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.870536,0.327,0,0.324496,0.000047,14667,40040,6623,?,289,193,123,6090,438833,?
heart,8,2,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.127731,0.269462,25.679949,54.009022,29.906577,11.251826,18.654751,0.996886,0.375061,0.621825,22.499877,0.749996,2259.932936,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.964286,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.964286,0.291,0,0.287612,0.000047,14780,40040,6623,?,292,195,124,5789,387298,?
heart,8,3,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.598214,0.229512,0.404499,46.142525,81.074931,29.906577,25.188988,4.717589,0.996886,0.839633,0.157253,16.167446,0.538915,1623.890802,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.883929,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.883929,0.315,0,0.312155,0.000048,14889,40040,6623,?,295,197,123,6162,428813,?
heart,8,4,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.520548,0.226932,0.423972,45.623879,84.977942,29.906577,40.833459,-10.926882,0.996886,1.361115,-0.364229,16.339199,0.54464,1641.1421,0.9375,15,0.428571,6,0.571429,8,0.0625,1,0.714286,0.9375,0.810811,0.8125,0.766667,0.257738,0.742262,0.233333,0.795767,0.766667,0.75707,0.8125,0.309,0,0.305598,0.000044,14788,40040,6623,?,292,195,124,5770,413980,?
heart,8,5,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.537445,0.200938,0.396353,40.397817,79.442241,29.906577,26.00755,3.899027,0.996886,0.866918,0.129968,17.61127,0.587042,1768.911409,0.6875,11,0.142857,2,0.857143,12,0.3125,5,0.846154,0.6875,0.758621,0.901786,0.766667,0.222024,0.777976,0.233333,0.780694,0.766667,0.765888,0.901786,0.307,0.001,0.304299,0.000045,14784,40040,6623,?,292,195,126,5373,378432,?
heart,8,6,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.164237,0.305706,33.019292,61.273589,29.906577,11.734924,18.171653,0.996886,0.391164,0.605722,20.198967,0.673299,2028.824967,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.950893,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.950893,0.292,0,0.287498,0.000045,14891,40040,6623,?,295,197,126,5482,381405,?
heart,8,7,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.524887,0.251912,0.440113,50.646085,88.21318,29.906577,35.718556,-5.811979,0.996886,1.190619,-0.193733,15.042666,0.501422,1510.915699,0.875,14,0.357143,5,0.642857,9,0.125,2,0.736842,0.875,0.8,0.825893,0.766667,0.24881,0.75119,0.233333,0.774801,0.766667,0.762667,0.825893,0.306,0,0.303605,0.000047,14905,40040,6623,?,295,197,123,5863,404048,?
heart,8,8,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,19,10,0,65.517241,34.482759,0,0.302885,0.304841,0.500803,61.438897,100.656905,28.793911,40.703096,-11.909185,0.992893,1.403555,-0.410662,10.755241,0.37087,1079.801905,0.6875,11,0.384615,5,0.615385,8,0.3125,5,0.6875,0.6875,0.6875,0.8125,0.655172,0.352288,0.647712,0.344828,0.655172,0.655172,0.655172,0.8125,0.319,0.001,0.314921,0.000045,14671,40181,6482,?,289,193,117,5693,426460,?
heart,8,9,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,20,9,0,68.965517,31.034483,0,0.377088,0.293263,0.502323,59.105416,100.962527,28.793911,51.619569,-22.825658,0.992893,1.779985,-0.787092,11.662012,0.402138,1170.83967,0.6875,11,0.307692,4,0.692308,9,0.3125,5,0.733333,0.6875,0.709677,0.745192,0.689655,0.309847,0.690153,0.310345,0.692775,0.689655,0.690397,0.745192,0.338,0,0.332692,0.000047,14564,40181,6482,?,286,191,117,5431,432840,?
heart,8,10,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,19,10,0,65.517241,34.482759,0,0.302885,0.353434,0.523525,71.232606,105.22395,28.793911,47.189963,-18.396052,0.992893,1.62724,-0.634347,8.329827,0.287235,836.295763,0.6875,11,0.384615,5,0.615385,8,0.3125,5,0.6875,0.6875,0.6875,0.701923,0.655172,0.352288,0.647712,0.344828,0.655172,0.655172,0.655172,0.701923,0.293,0,0.290261,0.000049,14320,40181,6482,?,280,187,120,5278,383696,?
heart,9,1,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,25,5,0,83.333333,16.666667,0,0.666667,0.163886,0.305219,32.948695,61.175819,29.906577,11.107277,18.7993,0.996886,0.370243,0.626643,20.054675,0.668489,2014.331978,0.8125,13,0.142857,2,0.857143,12,0.1875,3,0.866667,0.8125,0.83871,0.955357,0.833333,0.16369,0.83631,0.166667,0.835556,0.833333,0.833519,0.955357,0.324,0,0.320273,0.000063,14431,40040,6623,?,283,189,122,5872,396538,?
heart,9,2,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.60177,0.201709,0.398933,40.552938,79.959216,29.906577,26.463387,3.44319,0.996886,0.882113,0.114773,17.850692,0.595023,1792.959487,0.75,12,0.142857,2,0.857143,12,0.25,4,0.857143,0.75,0.8,0.888393,0.8,0.192857,0.807143,0.2,0.807143,0.8,0.8,0.888393,0.349,0,0.345256,0.000072,14548,40040,6623,?,286,191,119,5753,430057,?
heart,9,3,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,22,8,0,73.333333,26.666667,0,0.459459,0.280536,0.428261,56.400687,85.837659,29.906577,26.742257,3.16432,0.996886,0.891409,0.105477,13.233061,0.441102,1329.155264,0.8125,13,0.357143,5,0.642857,9,0.1875,3,0.722222,0.8125,0.764706,0.834821,0.733333,0.277976,0.722024,0.266667,0.735185,0.733333,0.73092,0.834821,0.298,0,0.293072,0.000043,14435,40040,6623,?,283,189,120,5353,379564,?
heart,9,4,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.60177,0.234128,0.41365,47.070645,82.909025,29.906577,26.160863,3.745714,0.996886,0.872029,0.124857,16.043165,0.534772,1611.407846,0.75,12,0.142857,2,0.857143,12,0.25,4,0.857143,0.75,0.8,0.875,0.8,0.192857,0.807143,0.2,0.807143,0.8,0.8,0.875,0.286,0,0.284953,0.000045,14552,40040,6623,?,286,191,121,5707,394605,?
heart,9,5,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,21,9,0,70,30,0,0.38914,0.331685,0.509999,66.684024,102.220499,29.906577,36.882216,-6.975639,0.996886,1.229407,-0.232521,9.972909,0.33243,1001.699041,0.8125,13,0.428571,6,0.571429,8,0.1875,3,0.684211,0.8125,0.742857,0.78125,0.7,0.316071,0.683929,0.3,0.704306,0.7,0.694857,0.78125,0.321,0,0.318597,0.000065,14546,40040,6623,?,286,191,122,6132,435306,?
heart,9,6,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.184737,0.367734,37.140612,73.705918,29.906577,31.223353,-1.316776,0.996886,1.040778,-0.043893,19.125135,0.637504,1920.967074,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.852679,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.852679,0.317,0,0.313912,0.000045,14540,40040,6623,?,286,191,125,5790,424997,?
heart,9,7,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.598214,0.231929,0.412633,46.62841,82.705237,29.906577,26.162898,3.743679,0.996886,0.872097,0.124789,16.006736,0.533558,1607.748851,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.875,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.875,0.272,0,0.269162,0.000044,14665,40040,6623,?,289,193,124,5402,370707,?
heart,9,8,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,24,5,0,82.758621,17.241379,0,0.643735,0.204587,0.411358,41.233282,82.679348,28.793911,38.770505,-9.976594,0.992893,1.336914,-0.34402,17.206403,0.593324,1727.48392,0.9375,15,0.307692,4,0.692308,9,0.0625,1,0.789474,0.9375,0.857143,0.817308,0.827586,0.197779,0.802221,0.172414,0.83902,0.827586,0.823731,0.817308,0.331,0,0.327353,0.000064,15004,40181,6482,?,298,199,127,5632,443730,?
heart,9,9,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,21,8,0,72.413793,27.586207,0,0.442308,0.26986,0.467626,54.388756,93.9887,28.793911,40.83531,-12.041399,0.992893,1.408114,-0.415221,13.058101,0.450279,1311.003797,0.75,12,0.307692,4,0.692308,9,0.25,4,0.75,0.75,0.75,0.822115,0.724138,0.28183,0.71817,0.275862,0.724138,0.724138,0.724138,0.822115,0.311,0,0.308759,0.000046,15024,40181,6482,?,298,199,123,5941,418499,?
heart,9,10,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,23,6,0,79.310345,20.689655,0,0.581731,0.240205,0.42842,48.412018,86.108659,28.793911,33.48491,-4.690998,0.992893,1.154652,-0.161759,15.041496,0.518672,1510.132241,0.8125,13,0.230769,3,0.769231,10,0.1875,3,0.8125,0.8125,0.8125,0.817308,0.793103,0.211373,0.788627,0.206897,0.793103,0.793103,0.793103,0.817308,0.356,0,0.348953,0.000043,14435,40181,6482,?,283,189,122,6164,443911,?
heart,10,1,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.247977,0.440682,49.854804,88.32707,29.906577,37.153798,-7.247221,0.996886,1.23846,-0.241574,15.125661,0.504189,1519.251822,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.839286,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.839286,0.353,0,0.347087,0.000075,15014,40040,6623,?,298,199,126,6086,450055,?
heart,10,2,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,22,8,0,73.333333,26.666667,0,0.473684,0.251887,0.470681,50.640861,94.339933,29.906577,37.873189,-7.966612,0.996886,1.26244,-0.265554,14.581057,0.486035,1464.550767,0.625,10,0.142857,2,0.857143,12,0.375,6,0.833333,0.625,0.714286,0.888393,0.733333,0.25119,0.74881,0.266667,0.755556,0.733333,0.730952,0.888393,0.318,0,0.313335,0.000046,14431,40040,6623,?,283,189,120,5461,400467,?
heart,10,3,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,27,3,0,90,10,0,0.801762,0.119821,0.28757,24.08967,57.638387,29.906577,20.875832,9.030745,0.996886,0.695861,0.301025,23.079116,0.769304,2318.112906,0.8125,13,0,0,1,14,0.1875,3,1,0.8125,0.896552,0.924107,0.9,0.0875,0.9125,0.1,0.917647,0.9,0.899666,0.924107,0.31,0,0.304737,0.000043,14552,40040,6623,?,286,191,119,5552,371973,?
heart,10,4,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.157101,0.337022,31.584586,67.550348,29.906577,23.12067,6.785907,0.996886,0.770689,0.226197,20.734723,0.691157,2082.637315,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.915179,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.915179,0.317,0.001,0.312686,0.000046,14663,40040,6623,?,289,193,125,5546,387385,?
heart,10,5,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,25,5,0,83.333333,16.666667,0,0.666667,0.21869,0.404645,43.966734,81.104189,29.906577,28.871122,1.035455,0.996886,0.962371,0.034515,16.957316,0.565244,1703.226997,0.8125,13,0.142857,2,0.857143,12,0.1875,3,0.866667,0.8125,0.83871,0.883929,0.833333,0.16369,0.83631,0.166667,0.835556,0.833333,0.833519,0.883929,0.324,0,0.317683,0.000045,14437,40040,6623,?,283,189,115,6138,418031,?
heart,10,6,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,19,11,0,63.333333,36.666667,0,0.266667,0.304554,0.464999,61.229423,93.201173,29.906577,32.423723,-2.517145,0.996886,1.080791,-0.083905,11.383016,0.379434,1143.333041,0.625,10,0.357143,5,0.642857,9,0.375,6,0.666667,0.625,0.645161,0.78125,0.633333,0.365476,0.634524,0.366667,0.635556,0.633333,0.633741,0.78125,0.294,0,0.291456,0.000052,14778,40040,6623,?,292,195,127,5870,399967,?
heart,10,7,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.594595,0.233569,0.405484,46.958218,81.272255,29.906577,29.362037,0.54454,0.996886,0.978735,0.018151,16.140727,0.538024,1621.20714,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.861607,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.861607,0.311,0,0.307411,0.000046,14431,40040,6623,?,283,189,120,6198,426776,?
heart,10,8,weka.classifiers.trees.ADTree,'-B 100 -E -3',-1532264837167690683,20150617.1109,268,29,24,5,0,82.758621,17.241379,0,0.658824,0.22544,0.378172,45.436165,76.009297,28.793911,25.466126,3.327785,0.992893,0.878142,0.114751,16.083028,0.554587,1614.699638,0.75,12,0.076923,1,0.923077,12,0.25,4,0.923077,0.75,0.827586,0.865385,0.827586,0.154509,0.845491,0.172414,0.845491,0.827586,0.827586,0.865385,0.343,0,0.340956,0.000067,14306,40181,6482,?,280,187,123,6356,469010,?
